1
7
5
4
2
3
0
8
21
48
26
11
3
9
15
0
2
2
6
73
27
21
4
32
1
1
3
11
21
31
1
48
52
18
5
5
4
22
15
28
56
106
43
10
11
0
1
1
5
5
1
19
7
2
4
132
2
26
0
7
0
11
0
16
29
22
94
0
2
2
0
0
11
5
15
3
4
44
86
2
27
47
290
130
31
451
5
4
4
29
0
36
27
167
1
37
1
0
1
5
183
0
6
3
3
0
15
8
1
0
2
55
156
149
290
50
20
0
236
40
0
30
126
329
2
2
1
71
5
23
82
6
22
11
9
76
38
7
10
106
7
3
105
0
5
3
2
2
27
10
85
12
1
3
11
4
125
1
101
23
10
6
8
75
302
21
0
127
42
39
2
11
18
3
1
38
4
1
0
11
1
8
1
1
4
0
2
306
1
16
58
1
2
6
5
15
72
53
14
5
0
1
9
22
11
8
4
20
8
9
642
100
11
82
5
42
4
17
39
22
1
30
3
241
3
0
0
13
78
9
290
29
111
2
46
15
2
55
933
23
0
1
16
10
0
0
0
17
0
8
3
8
0
213
0
14
10
32
5
8
0
19
70
3
29
92
5
0
10
4
1
3
3
1
32
6
137
7
153
11
1
0
4
9
5
9
206
5
58
153
150
8
11
7
0
1
29
25
79
27
0
5
7
2
20
12
16
8
2
2
140
1
3
577
7
6
0
3
3
0
18
442
3
87
26
510
4
177
46
421
8
285
4
81
415
0
33
237
4
39
167
8
649
468
159
11
6
750
35
559
78
24
45
0
1
121
245
120
6
30
648
5
29
78
11
12
271
32
171
15
2
343
211
8
15
184
3
0
0
32
75
381
1
128
0
4
2
12
13
4
5
0
0
164
0
0
3
2
1
3
10
61
12
567
0
0
46
4
172
0
737
671
0
0
1
6
168
3
6
19
192
0
4
3
14
65
29
1
0
7
187
5
2
0
1
7
0
0
5
0
0
2
2
441
26
19
26
14
10
83
33
116
21
178
14
5
2
571
78
0
5
125
26
4
13
1021
14
99
26
16
3
6
0
3
36
202
33
10
21
13
10
0
5
632
12
55
12
85
6
126
6
1
32
51
208
234
4
3
1
18
7
0
0
12
1
2
25
150
7
66
0
23
15
8
56
0
1
485
0
32
84
8
76
0
4
2
10
0
1
3
15
98
177
0
19
0
1
661
258
4
83
0
2
1
1
1
10
49
16
17
68
5
4
19
4
1
76
300
32
10
4
3
4
20
13
1
0
2
0
243
28
14
14
2
10
1
12
14
1
16
6
341
150
156
34
228
6
174
26
49
163
6
3
12
9
66
47
15
1
3
47
11
42
284
179
42
0
27
11
151
1
114
5
4
1
0
27
10
66
28
50
22
2
13
775
14
0
10
32
5
2
1
7
13
1
142
6
3
1
48
7
9
1
2
19
49
9
0
8
26
0
1345
5
2
